Transect	ID	RUST	FLUSH	SET
Alaska	840	0.0738015163096218	-6.67239458453919	-23.5120468903372
Alaska	841	0.250240387464779	-4.70611407185426	-7.61619590564828
Alaska	842	-0.120309688926874	-6.67239458453919	-27.4657421126681
Alaska	843	-0.243826381057425	1.75452189839625	-5.71490726809204
Alaska	845	0.190336682374524	5.01197309452025	1.12590610454395
Alaska	847	0.190336682374524	-3.58252520746286	-5.71490726809204
Alaska	848	-0.490859765318527	-7.09730237202858	-5.42097706748966
Alaska	849	0.00320700320367713	-3.86342242356071	-18.9417662951991
Alaska	850	-0.490859765318527	-4.70611407185426	-20.7053474988134
Alaska	851	0.250240387464779	-10.3240583938112	-30.9929045198966
Alaska	852	-0.405122635963284	-4.49491867279	-23.5120468903372
Alaska	853	-0.764357437735621	-7.23418901673489	-30.9929045198966
Alaska	854	-0.341588318158907	-5.54880572014779	-32.5168209685229
Alaska	855	-0.405122635963284	-5.01222460034505	-30.9929045198966
Alaska	856	0.126723695334228	-4.14431963965856	-18.0599756933919
Alaska	857	-0.546045675822189	-7.22927119749456	-23.5120468903372
Alaska	858	0.0176464836134306	-9.20046952941982	-21.2932079000181
Alaska	859	0.147758007697707	-3.58252520746286	-25.5166904979466
Alaska	861	0.0738015163096218	-9.05041131824614	-28.8470150732579
Alaska	862	0.222103841276713	-3.30162799136501	-29.2293233162823
Alaska	863	0.110779762003664	-5.26790850404994	-30.9929045198966
Alaska	866	-0.405122635963284	11.0241300296252	-23.5120468903372
Alaska	868	-0.545380495562827	-6.18408996807558	-30.0190775370394
Alaska	869	0.158569523472336	-7.22927119749456	-26.0097903218207
Alaska	872	0.110779762003664	-6.44802761900755	-22.2631751745955
Alaska	873	-0.0532603023879585	-9.20046952941982	-30.9929045198966
Alaska	874	0.110779762003664	-4.86187141228939	-25.0666720778545
Alaska	876	0.0738015163096218	-6.18408996807558	-30.9929045198966
Alaska	879	0.158569523472336	-7.79598344893058	-30.9929045198966
Alaska	880	0.147758007697707	-8.63867509722412	-29.2633056451718
Chilcotin	930	0.158569523472336	-4.49491867279	-5.6115522980389
Chilcotin	936	0.0738015163096218	-3.71367509430297	-19.4928108948701
Chilcotin	937	0.081180801417808	-8.52782070353665	-10.8697112289994
Chilcotin	938	0.250240387464779	-0.773553046484382	-13.6510226843563
Chilcotin	939	0.126723695334228	0.0691386018091661	-17.1781850915848
Chilcotin	940	0.250240387464779	-5.54880572014779	-6.00883746869443
Chilcotin	941	-0.243826381057425	-5.26790850404994	2.37477782028566
Chilcotin	945	-0.123276556245474	-3.02073077526716	-16.2963944897777
Chilcotin	947	0.126723695334228	5.12528849157044	6.63016115720785
Chilcotin	948	-0.614376457449079	-9.20046952941982	-23.5120468903372
Indian_Head	CLK-10	-0.264199596104379	9.17684395073288	-1.44864657889973
Indian_Head	CLK-13	-0.123276556245474	-4.14431963965856	-29.2633056451718
Indian_Head	CLK-4	0.00320700320367713	-8.35777788112627	-8.65420927411583
Indian_Head	CLK-6	-0.490859765318527	-3.02073077526716	0.709615532630018
Indian_Head	CLK-8	-0.373355477061095	-5.26790850404994	1.12590610454395
Indian_Head	EDM-10	0.00320700320367713	0.911830250102714	-9.82993007652534
Indian_Head	EDM-11	0.250240387464779	-2.73983355916931	-1.30595425905639
Indian_Head	EDM-12	0.158569523472336	-3.02073077526716	-29.2293233162823
Indian_Head	EDM-13	0.00320700320367713	-0.979322569598406	-16.0188165958868
Indian_Head	EDM-14	-0.120309688926874	-3.9723280580805	-25.1143005078491
Indian_Head	EDM-15	0.00320700320367713	-2.45893634307146	-0.122965611197801
Indian_Head	EDM-3	-0.120309688926874	-4.14431963965856	-4.70216190225086
Indian_Head	EDM-8	-0.120309688926874	-2.73983355916931	1.12590610454395
Indian_Head	FTM-1	-0.490859765318527	-2.73983355916931	-13.3570924837539
Indian_Head	FTM-10	-0.180322121085539	1.12384462460247	15.0030615151585
Indian_Head	FTM-12	0.0738015163096218	7.10088840006265	-19.4928108948701
Indian_Head	FTM-13	0.158569523472336	0.973786376619158	-19.765431743112
Indian_Head	FTM-14	-0.243826381057425	-3.02073077526716	-29.2293233162823
Indian_Head	FTM-15	-0.614376457449079	-8.63867509722412	-6.00883746869443
Indian_Head	FTM-2	-0.232432437202191	-0.45673195488891	-23.435237638377
Indian_Head	GPR-1	-0.180322121085539	-5.01222460034505	-30.640533260839
Indian_Head	GPR-10	0.126723695334228	-2.17803912697363	9.27553296262931
Indian_Head	GPR-12	0.250240387464779	-3.30162799136501	-6.89062807050155
Indian_Head	GPR-14	-0.482511358017812	2.31631633059196	-6.00883746869443
Indian_Head	GPR-15	-0.341588318158907	-5.79346817883207	-13.7837452323968
Indian_Head	GPR-4	0.190336682374524	-0.847353744132421	13.1983326900474
Indian_Head	GPR-5	-0.123276556245474	-8.01051477598159	2.29796856832551
Indian_Head	GPR-7	-0.120309688926874	-5.14419342581103	-26.5839515108609
Indian_Head	LAR-10	0.158569523472336	-2.54180972657245	-26.0097903218207
Indian_Head	LAR-12	-0.73789314957963	-3.02073077526716	-21.2932079000181
Indian_Head	LAR-13	0.250240387464779	-2.45893634307146	-14.238883085561
Indian_Head	LAR-14	-0.367343073187976	-3.02073077526716	-20.1174870976086
Indian_Head	LAR-6	-0.120309688926874	-5.26790850404994	-29.2293233162823
Indian_Head	LAR-7	-0.264199596104379	-2.93243151581595	-3.11380886655541
Indian_Head	MEL-11	0.158569523472336	-1.61624469477793	-23.0567891036324
Indian_Head	MEL-12	-0.905280477594526	-4.23098102185803	-18.7792320953637
Indian_Head	MEL-13	-0.120309688926874	-3.86342242356071	-6.0088374686944
Indian_Head	MEL-15	0.0738015163096218	-2.51436651917514	-0.2369193487461
Indian_Head	MEL-2	0.0176464836134306	-4.49491867279	-22.2631751745955
Indian_Head	MEL-6	-0.243826381057425	-3.02073077526716	0.457626944557886
Indian_Head	MEL-7	0.158569523472336	-2.73983355916931	2.51513834877458
Indian_Head	MEL-9	0.250240387464779	-6.11060015234349	-12.1813716813444
Crowsnest	MHCE01	0.110779762003664	-8.07688066502842	0.457626944557886
Crowsnest	MHCE03	-0.0597422384410969	-5.26790850404994	5.3656210756433
Crowsnest	MHCE07	-0.200665278300002	-1.33534747868008	3.69085915118406
Indian_Head	WOL-1	0.126723695334228	-8.07688066502842	0.751557145160302
Indian_Head	WOL-15	0.222103841276713	-4.70611407185426	-16.0188165958868
Indian_Head	WOL-4	0.110779762003664	-6.78492239613694	-20.7875850676048
Indian_Head	WOL-5	-0.232432437202191	-5.92543700429805	-23.0189470664631
Indian_Head	WOL-7	0.081180801417808	-6.57471175731909	-8.37196779751585
Indian_Head	WOL-9	0.187035189859084	-5.26274114539758	-26.2714824977599
